Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,ActualDisplayName
"33586","23420","0","@senshin Well ok, this seems pretty right :D could you post it as an answer so I can accept it and this one is closed :D","2015-07-21 08:22:42","","15722","JetStream"
"33604","23420","1","I've now found something out: 1. the producers of this anime worked together on ""Fate/Zero  so this name was used in this anime too. and 2. The "".Zero"" could reffer to the types of fighting of the protagonists which don't use Aldnoah (so ""Zero""). But nevertheless they have a Aldnoah-powered airship and so I don't think that's the answer :D","2015-07-21 12:09:33","","15722","JetStream"
"33826","23555","0","That... is true. My terminology is a little off, it seems. I meant equipment.","2015-07-26 10:56:34","","15881","Juri"
"42174","20679","2","This is overall kind of broad. In one question, you're asking how the government was able to travel as they pleased before the Seastone technique from vegapunk. Another question you're asking is specifically how krieg was able to make it back across the Grand Line. Another is if certain pirates like Whitebeard and Shanks use seastone like the marines do... The list goes on, but basically there's too many questions here. I'm voting to close as too broad, try to find breakpoints so you can ask **one** specific question. Then, if you have additional questions, post them as additional questions.","2016-03-07 18:14:50","","17758","Michael McQuade"
"5044","5360","0","I've been wondering too! Maybe he's been reduced to the size of a NOTE....?","2013-09-30 21:08:41","","1848","Vixen Populi"
"46837","32514","0","@senshin I've had someone tell me it could be related to the Conan Doyle estate. I'm not finding what could let them block this show though.","2016-07-01 17:29:11","","17758","Michael McQuade"
"43186","31050","0","The information about the kickstarter is useful, thank you. Do you have any sources for the claims you make in your first paragraph?","2016-04-01 07:12:58","","17758","Michael McQuade"
"33731","23504","0","Questions somewhat like this have been asked on SFF.SE with regards to Star Trek, but they usually focused specifically on which episodes were essential to understand later episodes. If you could narrow this down to something like ""Which episodes of Fairy Tail do I need to watch to understand [whatever the current arc is]?"", it might be permissible, as that can be answered more or less objectively. For now I'm voting to close as primarily opinion-based.","2015-07-24 04:37:20","","7579","Torisuda"
"1806","2448","0","FYI I reverted your edits. It's generally frowned upon to edit new information into your question after there's already an accepted answer. In this case, I thought the information would be better included in comments or in a separate answer. The information you added was interesting, but in my opinion it wasn't integral to the question you were asking and it made it harder to tell what was being asked. That information is still available if you view the [edit history](http://anime.stackexchange.com/posts/2448/revisions) so feel free to try to incorporate it in some other way.","2013-02-22 05:06:17","","24","Logan M"
"40007","340","0","I always assumed ""Sleeping Beast"" was also a reference to the shot of Ein sleeping with eyebrows drawn in by Faye at the very end of the episode.","2016-01-05 02:53:16","","7579","Torisuda"
"32802","22917","0","Are you sure in 19:47? because I watched it and it's the scene when Zoro comes and blocks and attack from the King.","2015-07-01 14:45:44","","13795","pap"
"19678","14180","0","Did the anime skip many chapters?","2014-11-13 17:53:40","","7894","NatsuDragneel"
"6984","6041","0","the final fight between sasuke and orochimaru takes place in naruto or shippuden?","2013-11-27 05:25:53","","2581","rps"
"6986","6041","1","@rps, I think in Shippuden.","2013-11-27 06:01:52","","1709","Nara Shikamaru"
"6987","6041","0","@NaraShikamaru, thanks.","2013-11-27 06:08:44","","2581","rps"
"30000","21247","0","Ero, Hashirama, thanks a bunch.. this is the song i am looking for.  i will mark this answered.  but do you happen to know the credits, i.e. what group made that song?  Amazon.com has ""Framemain Rockfeir"" as the artist for the OST2 album.  i am not sure if he is also the artist for this particular song.","2015-05-05 16:14:08","","14213","Fawzi Masri"
"30081","21247","0","Thanks for your response and the full info...","2015-05-08 03:05:01","","14213","Fawzi Masri"
"23894","14295","1","@nhahtdh Now that I've read the novels that cover Series II, I edited to address the complaints you mention.","2015-01-20 19:54:35","","7579","Torisuda"
"18476","14295","1","@MindlessRanger I was totally obsessed with Ore Imo for about a year. It wouldn't be too much to say it rekindled my waning interest in anime. But the ending of Series II disappointed me so much that I never finished reading the novels. Still, the novels do better by a lot of the minor characters than the anime, so if you're much of an Ore Imo fan, I think they're worthwhile.","2014-10-04 06:46:26","","7579","Torisuda"
"34251","23830","0","@Dimitrimx Funimation probably blocks it in your country. (It's an official video from Funimation which may be region locked outside of North America.)","2015-08-06 01:23:33","","274","Killua"
"34251","23830","0","@Dimitrimx Funimation probably blocks it in your country. (It's an official video from Funimation which may be region locked outside of North America.)","2015-08-06 01:23:33","","274","Killua"
"34251","23830","0","@Dimitrimx Funimation probably blocks it in your country. (It's an official video from Funimation which may be region locked outside of North America.)","2015-08-06 01:23:33","","274","Killua"
"17210","13453","1","I tend to think this question is impossible to answer factually. We don't know why American distributors never thought any specific title was worth licensing unless they publish some statement. Also, this could easily go out of date if some company does decide to license Skip Beat, which seems plausible since it's currently on Crunchyroll, and quite a few shows were licensed after good runs on Crunchyroll.","2014-08-22 07:11:30","","7579","Torisuda"
"17423","6171","0","Having been horribly disappointed by Negima's so-called ending, I am thrilled that there is a sequel of sorts. Sad it isn't specifically designed to do the original proper justice. And both that ending and your synopsis makes me wonder: how does Negi even die? He had the same immortality as Eva, yet he gets killed off like any mortal! I hope I find satisfaction in this story...","2014-08-28 08:29:18","","8024","zibadawa timmy"
"49534","36621","1","In episode 10, Corteo comments that it's been 3 months since they returned to Lawless. 91 might well be the number of days between Avilio returning to Lawless in episode 1, and leaving again in episode 12.","2016-10-09 09:19:26","","1908","senshin"
"33817","23553","1","Erwin said,""`if they'd prepared maneuver gear in advance`"" it is not necessary they were be holding gear in titan form, they could prepare somewhere or get from the dead army, we know female titan had planned it , so she might have prepared gear for those case.","2015-07-26 06:37:07","","6345","mirroroftruth"
"33819","23553","1","[here](http://anime.stackexchange.com/a/10034/6345) the conversation between Erwin and Zoe, you might get your answer there","2015-07-26 06:43:24","","6345","mirroroftruth"
"8935","7527","0","I can confirm that this piece of sound is not included in the OST nor in OST2 or closely related sound tracks/opening/ending songs. Your answer of usage is the most plausible answer there is, although quiet allot of people state that its the song Stories by Kuroishi Hitome. But I dont believe that to be the case","2014-02-17 14:13:43","","1458","Dimitri mx"
"45176","32514","1","In the U.S., names are not copyrightable. They are trademarkable, though, and a company named ""Conan Sales Co. LLC"" does have a registered trademark on ""Conan the Barbarian"" (USPTO serial #76097984).","2016-06-03 19:31:55","","1908","senshin"
"32160","20681","0","i remember that some ships function with a motor but no clue if it is the one that uses seastone","2015-06-18 16:21:58","","14776","xerido"
"30007","21247","0","@FawziMasri I have no idea who ""Framemain Rockfeir"" is, but there is no person of that name [credited on the album](http://vgmdb.net/db/covers.php?do=view&cover=211196). The vocalist for Metaphore 2 was IGOR (also the lyricist). The composer was Iwasaki Taku (same as the rest of the album).","2015-05-05 20:26:54","","1908","senshin"
"30008","21247","0","@HashiramaSenju I removed the Amazon link you included because it is almost certainly illicit - full anime OSTs are almost never available for download on Amazon US, never mind singles. This ""Framemain Rockfeirr"" person seems to be some sort of scammer or something.","2015-05-05 20:28:25","","1908","senshin"
"18581","14346","5","Could you maybe format the data from the site into the answer and cite it as a source? if the site ever where to go down the answer atleast will still be valid :)","2014-10-08 19:27:24","","1458","Dimitri mx"
"52152","28450","1","An anonymous user tried to edit this post to indicate that the correct chapter is actually #50. (I don't know whether this is correct or not.)","2017-01-09 23:53:50","","1908","senshin"
"52152","28450","1","An anonymous user tried to edit this post to indicate that the correct chapter is actually #50. (I don't know whether this is correct or not.)","2017-01-09 23:53:50","","1908","senshin"
"34249","23830","0","Link is dead for me, saying the video is unavailable. Is it region locked?","2015-08-06 00:45:56","","1458","Dimitri mx"
"34249","23830","0","Link is dead for me, saying the video is unavailable. Is it region locked?","2015-08-06 00:45:56","","1458","Dimitri mx"
"34249","23830","0","Link is dead for me, saying the video is unavailable. Is it region locked?","2015-08-06 00:45:56","","1458","Dimitri mx"
"40490","28985","0","I think you're on to something there.","2016-01-18 15:01:00","","8486","Gao"
"49037","18739","0","@Ryan Good catch! I searched and found the conversation in chapter 64: Tatsumi said 「アカメが斬るんだ」 (""Akame ga Kirun da"") to Akame, which basically is the title drop.","2016-09-17 03:50:43","","8486","Gao"
"20249","15467","1","The 20:00 mark corresponds to about 2:42 into the song, to be precise.","2014-12-04 11:33:26","","8486","Gao"
"9217","7699","0","I've seen Higurashi no naku koro ni KAI and all the OVA's. In fact I'm talking about the final of Higurashi no naku koro ni KAI, when all the story is explained. But in the final scene we see a scene of the past (over 20 years ago) with an adult version of Rika","2014-02-25 18:06:00","","3891","MaríaCC"
"9217","7699","0","I've seen Higurashi no naku koro ni KAI and all the OVA's. In fact I'm talking about the final of Higurashi no naku koro ni KAI, when all the story is explained. But in the final scene we see a scene of the past (over 20 years ago) with an adult version of Rika","2014-02-25 18:06:00","","3891","MaríaCC"
"26384","19663","0","@Sheharyar Thank you :)","2015-02-25 13:47:41","","8486","Gao"
"32053","19663","0","@moegamisama The association of red with communism is pretty much international, even in the US people are familiar with the term ""red scare"". I don't think that is intentional, just coincidental, but I like to tell what I've observed and what I might like to believe were true, and I specifically used the word ""subjectivity"" to denote that one is free to choose what to believe in, just note that there is no objective claim anywhere I can find. My argument is to entertain, not to claim the truth but something that is probably not falsifiable.","2015-06-17 05:19:01","","8486","Gao"
"4414","4933","2","Just from reading the novel's wiki page, it seems their relationship is taken straight from the book.","2013-08-23 18:24:14","","66","System Down"
"47449","3129","0","After reading Genocidal Organ from Project Itoh, I can say it develops how Makishima Shogo might have convinced people to start their killing spree.","2016-07-25 16:21:35","","26355","Namari"
"1013","540","0","... There's a portion of one of the later episodes (can't remember which one), where he and Lavie show up for about 1 minute.  They end up getting chased and fired upon by another vanship - I simply assumed Claus was in a wheelchair from injuries he received.","2012-12-27 17:46:02","","283","Clockwork-Muse"
"1013","540","0","... There's a portion of one of the later episodes (can't remember which one), where he and Lavie show up for about 1 minute.  They end up getting chased and fired upon by another vanship - I simply assumed Claus was in a wheelchair from injuries he received.","2012-12-27 17:46:02","","283","Clockwork-Muse"
"51782","38027","0","This answer would be better if you could provide a source stating the favorite character of the author is indeed Akame. Saying the author likes people thinking about his characters and make conspiracy theories about them is in itself a conspiracy theory, too, in my humble opinion.","2016-12-24 04:13:34","","8486","Gao"
"18472","14295","2","There are quite a lot of people complaining that the second season skips quite a lot from the novel, though I can't tell what is skipped since I haven't read the LN myself.","2014-10-04 04:29:18","","1398","nhahtdh"
"27180","20205","2","In my opinion, the author involving the religion is only a means to an end of conveying the message: People should learn to stand on their own instead of waiting for the help of others.","2015-03-20 14:00:17","","1398","nhahtdh"
"43066","30965","0","Thanks a lot . remember on the last time when it went to hiatus anime gave a notice in the end , but on this time they did not gave a message like that in the end , so i was wondering what was going to happen ..","2016-03-29 13:30:47","","8350","menaka"
"24046","18801","1","Bleach anime has ended in Japan since March 2012. The manga is still on-going, with the latest chapter released yesterday ago. As for the reason, no official reason was given, so there are some speculations: http://edas88.hubpages.com/hub/Will-Bleach-Return-and-When . According to the article, it might be because the filler is boring and the popularity of the show plummets, that or the anime chose to stop to wait for the end of the manga and restart once again.","2015-01-24 07:49:57","","1398","nhahtdh"
"18458","14287","3","I edited your question to something less opinion-based as those questions aren't allowed here. Feel free to revert it, but it might be closed","2014-10-03 10:43:51","","1530","Toshinou Kyouko"
"38962","27827","0","The link doesn't work..","2015-12-07 14:11:01","","10931","Gravinco"
"33726","23504","0","Skippable or not depends on the taste of the person watching. Your question is opinion based IMHO.","2015-07-24 03:49:51","","7866","Ayase Eri"
"27365","18572","0","Please also include the references for your statement. Thank you. :-)","2015-03-25 11:09:21","","7866","Ayase Eri"
"7309","6275","0","Thanks so much, not just for the answer regarding my question but AniDB is new to me, look amazing! Good Answer!","2013-12-12 21:25:00","","2952","George Norberg"
"50871","37466","0","Yeah, maybe I should've just directly quoted it instead of summing it up.","2016-11-22 16:43:38","","23565","Jimmy"
"37387","26795","1","Providing a clip to the scene would be helpful. Different sources might have a different frame of reference for the time code. Without a source to establish this, it's hard to tell what you're referring to.","2015-10-25 01:35:07","","63","кяαzєя"
"44880","16835","0","Spoiler alert for the anime: 
short answer, no. the manga is very different from the anime. For example, Tatsumi and Mine are still alive. There are obviously similarities between the manga and anime but they follow different paths.","2016-05-25 12:08:52","","18598","Steven Minogue"
"2984","3749","1","I hope it's not some horribly misguided *cancer* pun :p","2013-05-13 09:40:57","","63","кяαzєя"
"167","132","3","It's mentioned in Fate/complete material III, that six servants is enough to manifest a wish if it is within the limits of the world, but seven servants are required to activate up the [Great Grail](http://typemoon.wikia.com/wiki/Great_Grail).","2012-12-12 02:29:46","","63","кяαzєя"
"36261","26038","4","I watched Gungrave without reading first. And I agree with this. I would go so far to say that ep1 ruined it for me totally.","2015-09-21 09:36:42","","6481","Tyhja"
"18573","14321","0","@kaine 385 actually. 382~384 is filler. Aside from that I agree and upvoted cos I agree. I posted more details on other arcs for others that might not be as interested in badass fights as much as OP also cos boredom.","2014-10-08 09:33:51","","6166","Peter Raeves"
"18573","14321","0","@kaine 385 actually. 382~384 is filler. Aside from that I agree and upvoted cos I agree. I posted more details on other arcs for others that might not be as interested in badass fights as much as OP also cos boredom.","2014-10-08 09:33:51","","6166","Peter Raeves"
"46959","34124","0","Thanks for the streamline @memor-x do you know how many episodes it is?","2016-07-06 11:28:16","","18404","kaz"
"46961","34124","0","Zomg! I'm sorry I didn't even get to read it all the way. I'm super scatter brained today :-(","2016-07-06 11:54:38","","18404","kaz"
"37198","26666","0","WHAT?!! NO ONE knows it???","2015-10-17 16:52:35","","18561","sketch_TF2"
"18666","14400","0","nope, I mean the one before it.","2014-10-12 06:39:20","","4164","AnimatedLime"
"1624","2448","0","Also, the title of your question should reflect what you are asking. (You aren't asking *if* the ending was incoherent, you're probably asking *why* or *how* it is incoherent).","2013-02-12 20:28:39","","27","Madara Uchiha"
"27952","20681","0","I'm sure there's more devices, ships and fruits I'm missing on this list. Feel free to add to it.","2015-04-07 15:10:03","","7597","Quikstryke"
"32058","20681","0","the standard pedel boats. And as shown in some episodes is that people with haki can make the see kings go away. Franky invented a peddel boat upgrade for their ship, technically rowing is never out of the question, there are more ships who could probably been rown.","2015-06-17 07:46:56","","14599","Wouter"
"9308","7752","1","As far as I remember till the Skypiea Arc they used the 4:3 canvas and after that they started using the full widescreen canvas .","2014-02-28 18:54:02","","2892","AbKDs"
"9308","7752","1","As far as I remember till the Skypiea Arc they used the 4:3 canvas and after that they started using the full widescreen canvas .","2014-02-28 18:54:02","","2892","AbKDs"
"16966","13453","6","I've edited your question to remove the part asking about when will it happen (as these are off-topic), and left the part about ""Why it doesn't happen?"", which is on-topic. If you feel that my edit changed your question too much, feel free to revert or comment.","2014-08-17 09:26:00","","27","Madara Uchiha"
"51361","7752","0","Haki broke logia. Before they were practically unbeatable","2016-12-07 15:05:37","","18404","kaz"
"51361","7752","0","Haki broke logia. Before they were practically unbeatable","2016-12-07 15:05:37","","18404","kaz"
"1010","540","0","@Krazer we should discuss this on [meta](http://meta.anime.stackexchange.com/questions/303/possible-plot-related-questions-for-shows-series-that-are-ongoing-should-be-clo), no ?!","2012-12-27 15:53:44","","222","Michel Ayres"
"3339","3749","0","@Krazer Funfact: The German word for cancer is the same like the German word for crab. Who knows~^^","2013-06-11 06:31:33","","122","looper"
"3340","3749","0","Also https://en.wikipedia.org/wiki/River_crab_(Internet_slang) But I think that's unrelated.","2013-06-11 06:35:01","","122","looper"
"3347","3749","3","I tried researching this, but the only slightly relevant page I found was by an equally confused Japanese blogger http://d.hatena.ne.jp/kaede06/20130522/1369238837","2013-06-12 03:54:54","","107","atlantiza"
"47902","35713","2","Do you have a source you can link to support this?","2016-08-10 14:25:03","","10654","Matt"
"50867","37466","1","Thanks! Can I request you to please quote the statement on twitter in your answer? I have also done some rough translation of Fumikane's statement here: `So, episode 1. Sakamoto and Miyafuji are on the newspaper. Considering the lag when information comes to Fusou, it occurred probably around the time the team[501st Joint Fighter Wing] started functioning as one, around Strike 1's episode 6.` You could also add it to your answer :)","2016-11-22 13:09:22","","2479","Keale"
"50868","37466","0","Oh, now that I realize it; your answer is already a rough translation haha. Anyways I will leave my comment as is. Thanks~","2016-11-22 13:12:30","","2479","Keale"
"39195","28025","0","This was indeed the track I was looking for, and for now I found a YouTube video that works (even though a lot of then have indeed been taken down) Thank you","2015-12-16 08:46:20","","19696","just an anime fan"
"44869","14321","0","This is a nice summary, I love it. Please update this till the current arc. thank you. :)","2016-05-25 01:22:00","","18911","bot"
"44869","14321","0","This is a nice summary, I love it. Please update this till the current arc. thank you. :)","2016-05-25 01:22:00","","18911","bot"
"41075","29474","0","Thank you very much","2016-02-02 22:51:25","","20865","Ckyah Key"
"38108","25925","1","[Fusou](https://en.wikipedia.org/wiki/Fusang) is an old [names of Japan](https://en.wikipedia.org/wiki/Names_of_Japan).","2015-11-14 11:16:44","","15899","Handoko"
"36260","26038","2","@Memor-X Yeah, I would watch 2-17, 1, then 18 despite 1 and 18 being nearly identical. If you had to choose between 1 and 18 however, choose 18 and skip 1. Gungrave decided to take 95% of episode 18 and put it into episode 1.","2015-09-21 09:01:57","","2178","krikara"
"48444","6169","0","the mc is negi's grandson, and he is trying to save negi while getting stonger with some of the old crew like fate.","2016-08-28 02:24:21","","23346","Dragon"
"44224","31807","0","thank you very much for it, really appreciate it.","2016-05-01 04:46:31","","23346","Dragon"
"51330","37724","0","I fixed it. Thanks.","2016-12-06 23:45:49","","29628","Vinsmoke Sanji"
"34253","23834","0","You're beautiful.","2015-08-06 01:31:43","","16094","user16094"
"34253","23834","0","You're beautiful.","2015-08-06 01:31:43","","16094","user16094"
"34253","23834","0","You're beautiful.","2015-08-06 01:31:43","","16094","user16094"
"47760","35616","0","@NirmalRaj one of my personal favorites, and one of the best tracks of the whole anime","2016-08-06 06:26:18","","26439","The Pickle Tickler"
"47762","34542","0","I have been doing some research and read a variety of different things. It definitely has been renewed through 72 episodes, and many rumors speculate that it will get at least 100 or more. I found a couple [sites](http://en.yibada.com/articles/112541/20160329/how-many-dragon-ball-super-episodes-are-there-before-dbs-ends.htm) that stated it would be at least 145 episodes in length","2016-08-06 06:37:53","","26439","The Pickle Tickler"
"53783","38714","0","in france we had dragonball from 1988 to 1994 and dragon ball z from 1990 to 1996","2017-03-30 23:20:06","","31719","jedigoku"
"44220","31806","0","sorry about that, try it now","2016-05-01 04:34:11","","23346","Dragon"
"44222","31806","0","Yes! That's it!","2016-05-01 04:43:03","","23346","Dragon"
"44223","31806","0","if you want, you can put it in the answers and i can vote it up for reputation","2016-05-01 04:43:35","","23346","Dragon"
"44226","31806","0","thank you ʞɹɐzǝɹ for taking your time to attempt this question, i appreciate it.","2016-05-01 04:47:19","","23346","Dragon"
"53677","39577","0","i have update my answer.","2017-03-26 20:35:42","","31500","H101"
"53680","39577","0","okay i'll remember next time thank you for helping me.","2017-03-26 20:43:32","","31500","H101"
"53685","39577","0","that means i need to wait until that..","2017-03-26 21:31:20","","31500","H101"
"53688","39577","0","well in our state thats not working so i need to wait untill its upload on web.","2017-03-26 21:44:40","","31500","H101"
"51329","37723","0","I fixed it. Thanks.","2016-12-06 23:45:35","","29628","Vinsmoke Sanji"
"34250","23830","0","No idea. Try this video then:

https://youtu.be/Z_O4As1Jg_o?t=9m22s

Thanks for trying!","2015-08-06 00:53:44","","16094","user16094"
"34250","23830","0","No idea. Try this video then:

https://youtu.be/Z_O4As1Jg_o?t=9m22s

Thanks for trying!","2015-08-06 00:53:44","","16094","user16094"
"34250","23830","0","No idea. Try this video then:

https://youtu.be/Z_O4As1Jg_o?t=9m22s

Thanks for trying!","2015-08-06 00:53:44","","16094","user16094"
"36093","25902","1","Well for what the information is worth, the voice actor for Harada is the voice actor for Light Yagami.","2015-09-17 22:01:52","","17981","ramen"
"9309","7752","12","Nami's breasts have grown extensively as the show continued.","2014-02-28 19:57:49","","3561","kaine"
"9309","7752","12","Nami's breasts have grown extensively as the show continued.","2014-02-28 19:57:49","","3561","kaine"
"43067","30965","2","It was my pleasure to help you.

@Memor-X http://www.hngn.com/articles/190587/20160319/fairy-tail-anime-reportedly-new-project-store-fans.htm

Here is the source. I put it at point no.2  and I didn't thought that I should put it to no.1 too. My mistake.
And the quote reffers to Fairy Tail 2014 which has 102 episodes.
http://myanimelist.net/anime/22043/Fairy_Tail_2014
I did not take in consideration the original series, that run between 2009 and 2013, which has 175 episodes.","2016-03-29 13:37:23","","20048","Karkoh51"
"43379","30965","0","@Joe W I never watched Fairly Tail more than a few episodes so I do not really know the action of the anime arc  but I think is better that they stopped the anime and let the manga make some space with the action rather than continuing the anime , unfollowing the manga and ruining a rather good and popular anime series. It will probably start again having more source material to adapt (gained from this break).","2016-04-05 12:31:57","","20048","Karkoh51"
"43384","30965","0","@Joe W It was either a mistake in the production company in the airing schedule or they wanted to do so in order to create a bigger cliffhanger for the fans  (small chances for this to have actually happened). Most likely they realized that they've been running low on source material and decided to stop the anime at the same time as the Winter 2016 anime season ended in order to keep some kind of season airing symmetry so that they wouldn't stop airing in the middle of the Summer 2016 season (for example) and create even more confussion with a sudden and abrupt break.","2016-04-05 15:50:35","","20048","Karkoh51"
"18565","14321","1","FYI, the main suggestion as to where to start is the same as my answer (unless you specifically don't think he should watch Strong World).  The Sabaody Archipelago Arc starts on episode 382.","2014-10-07 20:59:00","","3561","kaine"
"18565","14321","1","FYI, the main suggestion as to where to start is the same as my answer (unless you specifically don't think he should watch Strong World).  The Sabaody Archipelago Arc starts on episode 382.","2014-10-07 20:59:00","","3561","kaine"
"33650","3119","0","In addition to the two posts above: In episode 17, there is also a book by Marquis de Sade. It's not possible to read the title, but given the length of it, I'd say it's probably ""Justine, or the Misfortunes of Virtue""","2013-06-16 16:53:48","user1907","","user1907"
"26542","8056","0","Call of Dragon is not entirely a filler episode.
The first, say 10 minutes is canon. So it shouldn't be tagged as an entirely filler episode.","2015-03-01 12:18:27","user13003","","user13003"
"8567","3119","0","There's also ""Saraba, Eiga Yo"".","2014-02-01 16:03:20","user3562","","user3562"
"4877","3119","0","Discipline and Punish: The Birth of the Prison by Michel Foucoult","2013-09-19 14:20:11","user2405","","user2405"
"32717","8056","0","The answer is correct, however it's prudent to note that the Eclipse Celestial Spirit Arc is anime exclusive but is still canon as it was written by Mashima and reportedly has (or will have) references to it in the manga.","2015-06-29 21:49:05","user15360","","user15360"
"6767","5877","0","Ahem, ahem. I never thought anyone would have asked this question explicitly. :D","2013-11-15 17:49:03","user1403","","user1403"
"19179","8056","0","The galuna arc is in the manga, is not a filler","2014-10-30 13:57:37","user8938","","user8938"
"9414","5402","0","after youve finished episode 197 then you watch the 3rd movie...*^*","2014-03-04 11:35:14","user3986","","user3986"
"18157","5402","0","How is Ichigo able to fight in the fourth movie if his powers disappeared after the aizen fight, and this was before the fullbringer arc based on his shihakusho. It just doesn't fit into the timeline anywhere. But it was a great movie.","2014-09-22 04:48:22","user8428","","user8428"
"21947","8059","0","i dont really think it is a typo.....","2014-12-24 13:11:38","user10833","","user10833"
"38112","25873","0","Fusou comes from one of the ancient Chinese names for Japan (read in Japanese) 扶桑","2015-11-14 07:14:24","user19075","","user19075"
"6739","5878","0","reset button! Ahem, nice choice of words. :)","2013-11-14 19:11:13","user1466","","user1466"
"7091","3129","0","swann's way - Marcel Proust
(at the very end of the 1st season)","2013-12-02 00:24:31","user2838","","user2838"
"41064","340","0","its simply saying that your actions and the consequences you make will never leave you. they will change and decide you life. we all saw how that effected the bebop crew. think about how that could effect you.","2016-01-03 12:34:24","user20173","","user20173"
"3338","3749","0","And the word Kani is repeated through out. Thats Japanese for crab.","2013-06-11 02:16:03","user1888","","user1888"
"27196","20205","0","From an ""in-topic"" point of view, I think this question is opinion driven. Going completely off topic, I don't see how a story where the christian god brings sorrow and general nuisances is that far away from what is told about him.","2015-03-20 22:50:33","","8464","ThCP"
"43043","23413","2","This is extremely late but I think giving this response is still needed as the other answer gave the implication that Inori is dead, which there is speculation that she is not. For more info, read this post, I know it's really long, but trust me, it changes your feelings regarding the ending. http://myanimelist.net/forum/?topicid=1408286","2016-03-28 22:28:47","user23058","","user23058"
"49492","25902","0","I mean if it is the same universe it'd explain why the death rate was so high.","2016-10-06 23:26:36","user28593","","user28593"
"38925","27157","0","Those dates aren't accurate.
I've watched the English version dubbed of Episodes 422-433 already on watchcartoononline but that's where it stops.","2015-12-05 21:41:10","user19531","","user19531"
"44225","31807","0","you're welcome :)","2016-05-01 04:46:53","","2869","Darjeeling"
"393","165","0","This is a great mapping between anime/manga, but could you add a bit more detail on how these relate back to the light novels. Which novels are covered by which manga?","2012-12-13 01:18:27","","118","Ktash"
"28329","20821","0","I can't give an authoritative answer as I don't think the creators have ever confirmed this, but having read the VNs I believe the meanings of the two sequel's titles are pretty obvious - labyrinth I think refers to Yuuji's past and the plots/conspiracies that have developed around him, which become's critical in the third VN, the eden of grisaia. The meaning of 'eden' in the third VN is very straightforward but is also a spoiler.","2015-04-18 22:21:52","","13265","Bron"
"48891","36166","0","Thank you very much. That also makes sense.","2016-09-09 22:21:11","","7606","Marialena"
"33602","23433","0","Oh... Now i understand. I was confused about the guilty crown part. I will read the wiki link..thank you very much","2015-07-21 12:08:02","","7606","Marialena"
"45090","32464","1","related [Is it a common practice to change the title into something different?](http://anime.stackexchange.com/questions/7800/is-it-a-common-practice-to-change-the-title-into-something-different?s=2|0.3217)","2016-06-01 05:50:55","","2869","Darjeeling"
"41097","29339","0","I want watch them for free.I am not from US.","2016-02-03 13:48:48","","15880","ananyo2012"
"11990","9887","0","I don't know where to buy it, but the song title is 'Call Your Name' by mpi & CASG.","2014-05-23 06:15:40","","2869","Darjeeling"
"47758","35616","1","It was legend of the Martial Artist I shazamed it","2016-08-06 06:24:25","","17866","Nirmal Raj"
"9652","7936","0","it should become a movie, around April if I'm not mistake","2014-03-10 00:09:24","","2869","Darjeeling"
"9654","7936","1","shouldn't this tag under [tag:sora-no-otoshimono]?","2014-03-10 00:11:59","","2869","Darjeeling"
"47739","27154","0","Very true. Subtitled is kind of hard to get used to, but its well worth it since almost if not all anime is Subbed long before its dubbed, many of the more obscure but very good ones are never dubbed, and though it takes a while, once you get used to it, the impact to the experience is minimal.","2016-08-05 16:05:24","","20610","Ryan"
"42999","18739","2","Fun fact, The manga had Tatsumi say just this to Akame. This actually could change the translation's meaning. He asked her to kill him if he ever lost control. IN romanji, part of that sentence was Akame ga Kiru according to the translation team.","2016-03-28 16:06:05","","20610","Ryan"
"16083","13059","0","Because the ""weaklings"" only (without the Tenrou group) can´t win against full TwilightOgre? Of course the TO guys weren´t nice, but better only money debts than debt and injuries together.","2014-07-26 10:43:12","","5098","deviantfan"
"44221","31806","0","could it be Pinch Daisuki? https://www.youtube.com/watch?v=tybHA2x-TFM","2016-05-01 04:39:06","","2869","Darjeeling"
"18452","14282","2","I suggest you to see it from beginning for better understanding but if you insist to see Ace and Whitebeard in action, probably from [Sabaody Archipelago Arc](http://onepiece.wikia.com/wiki/Sabaody_Archipelago_Arc) starting from episode 385","2014-10-03 03:12:44","","2869","Darjeeling"
"18452","14282","2","I suggest you to see it from beginning for better understanding but if you insist to see Ace and Whitebeard in action, probably from [Sabaody Archipelago Arc](http://onepiece.wikia.com/wiki/Sabaody_Archipelago_Arc) starting from episode 385","2014-10-03 03:12:44","","2869","Darjeeling"
"52276","34060","0","it's not the first time ever happen. [Monogatari series has done this before.](http://anime.stackexchange.com/questions/17272/why-did-they-air-all-four-tsukimonogatari-episodes-in-one-day)","2017-01-17 05:27:39","","2869","Darjeeling"
"34252","23830","0","@キルア figured so, grabbed my dvd box instead to listen to it","2015-08-06 01:25:52","","1458","Dimitri mx"
"34252","23830","0","@キルア figured so, grabbed my dvd box instead to listen to it","2015-08-06 01:25:52","","1458","Dimitri mx"
"34252","23830","0","@キルア figured so, grabbed my dvd box instead to listen to it","2015-08-06 01:25:52","","1458","Dimitri mx"
"43376","30965","0","they are really going to stop after they get a couple of episodes into a new arc?","2016-04-05 12:12:26","","8231","Joe W"
"43380","30965","0","But it still doesn't make sense to going on a break right after they start a new arc. I can see going on a break when you wrap up one arc and before you start on a new one.","2016-04-05 12:33:52","","8231","Joe W"
