Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,Text
"77570","1","23726","a1a1fe34-18d4-42a0-92e2-fc66ff6dbba7","2015-08-01 12:48:17","16014","","","what is the musiq playing in one piece episode 644 when hajrudin encounters lucy aka luffy?"
"77569","2","23726","a1a1fe34-18d4-42a0-92e2-fc66ff6dbba7","2015-08-01 12:48:17","16014","","","what is the musiq playing in one piece episode 644 when hajrudin encounters lucy aka luffy?"
"77571","3","23726","a1a1fe34-18d4-42a0-92e2-fc66ff6dbba7","2015-08-01 12:48:17","16014","","","<identification-request>"
"77639","4","23726","d2c704a2-bbbe-4cd3-86e8-41fd59d3bd62","2015-08-02 07:15:32","1398","","added 9 characters in body; edited title","What is the music playing in One Piece episode 644 at 20:40 when Hajrudin encounters Lucy aka Luffy?"
"77656","4","23726","91c578fd-c66b-460e-aed9-3cd82787f273","2015-08-02 10:31:02","6166","","cleaned up title. No need to have one piece in there, that is what tags are for","What is the music playing when Hajrudin encounters Lucy?"
"77573","4","23726","6ae047e6-8239-4722-b58d-fba647e7c57f","2015-08-01 12:50:33","10654","","added music tag + couple of QOL changes","What is the music playing in One Piece episode 644 when Hajrudin encounters Lucy aka Luffy?"
"77638","5","23726","d2c704a2-bbbe-4cd3-86e8-41fd59d3bd62","2015-08-02 07:15:32","1398","","added 9 characters in body; edited title","What is the music playing in One Piece episode 644 at 20:40 when Hajrudin encounters Lucy aka Luffy?"
"77572","5","23726","6ae047e6-8239-4722-b58d-fba647e7c57f","2015-08-01 12:50:33","10654","","added music tag + couple of QOL changes","What is the music playing in One Piece episode 644 when Hajrudin encounters Lucy aka Luffy?"
"77624","6","23726","f24a6c89-a451-4549-925c-280c631e8d9d","2015-08-02 04:49:22","1908","","edited tags","<one-piece><music>"
"77574","6","23726","6ae047e6-8239-4722-b58d-fba647e7c57f","2015-08-01 12:50:33","10654","","added music tag + couple of QOL changes","<identification-request><music>"
"77582","6","23726","44e0fafa-08c6-4740-a8d5-171eda3564ce","2015-08-01 16:12:11","11083","","edited tags","<identification-request><one-piece><music>"
"77683","7","23726","9703a270-60b1-4d06-b6d2-6ee2f4e17833","2015-08-02 16:28:13","1398","","Rollback to [f24a6c89-a451-4549-925c-280c631e8d9d]","What is the music playing in One Piece episode 644 when Hajrudin encounters Lucy aka Luffy?"
"77682","8","23726","9703a270-60b1-4d06-b6d2-6ee2f4e17833","2015-08-02 16:28:13","1398","","Rollback to [f24a6c89-a451-4549-925c-280c631e8d9d]","What is the music playing in One Piece episode 644 when Hajrudin encounters Lucy aka Luffy?"
"78368","10","23726","8481c9b4-bcb9-4846-88d8-4e9c8a59fa3c","2015-08-09 08:10:48","-1","","103","{""Voters"":[{""Id"":1398,""DisplayName"":""nhahtdh""},{""Id"":2604,""DisplayName"":""Maroon""},{""Id"":10644,""DisplayName"":""Dario""},{""Id"":6166,""DisplayName"":""Peter Raeves""},{""Id"":1530,""DisplayName"":""Toshinou Kyouko""}]}"
"77153","1","23627","cca6abdf-d56d-4b41-8170-1a23f7812687","2015-07-28 21:37:25","13504","","","Help identify a track from Little Busters! Refrain [spoilers]"
"77152","2","23627","cca6abdf-d56d-4b41-8170-1a23f7812687","2015-07-28 21:37:25","13504","","","[This][1] track plays toward the end of Refrain, when 
>! Riki and Rin find themselves back at the bus crash site.

I listened to everything on the Little Busters! Original Soundtrack but did not hear this track. Is there something I'm missing - perhaps another album? Can someone find out what this is called, or is it just an unnamed track excluded from the rest of the soundtrack for some reason?


  [1]: https://instaud.io/9EF"
"77154","3","23627","cca6abdf-d56d-4b41-8170-1a23f7812687","2015-07-28 21:37:25","13504","","","<identification-request><little-busters>"
"77156","4","23627","3432a46a-491e-4569-bcfb-bdc8932aac48","2015-07-28 21:38:37","274","","added 5 characters in body; edited title","What is this track from ""Little Busters! Refrain""?"
"77535","4","23627","451299bc-62ce-4a65-8744-af9756a1f8d9","2015-08-01 02:59:47","13504","","added second unknown track, expanded question scope","What are these tracks from ""Little Busters! Refrain""?"
"77155","5","23627","3432a46a-491e-4569-bcfb-bdc8932aac48","2015-07-28 21:38:37","274","","added 5 characters in body; edited title","[This][1] track plays toward the end of *Refrain*, when

>! Riki and Rin find themselves back at the bus crash site.

I listened to everything on the *Little Busters!* Original Soundtrack but did not hear this track. Is there something I'm missing - perhaps another album? Can someone find out what this is called, or is it just an unnamed track excluded from the rest of the soundtrack for some reason?


  [1]: https://instaud.io/9EF"
"77534","5","23627","451299bc-62ce-4a65-8744-af9756a1f8d9","2015-08-01 02:59:47","13504","","added second unknown track, expanded question scope","[This][1] track plays toward the end of *Refrain*, when

>! Riki and Rin find themselves back at the bus crash site.

Also, [this][2] track plays in the common route whenever Riki chooses to play with Masato.

For some reason, neither of these tracks can be found in the *Little Busters!* Original Soundtrack - I listened through the entire thing and could not find either of them. 

Is there perhaps another album with these tracks on it? 

Is there a reason these tracks were excluded from the Original Soundtrack, which for all intents and purposes should contain all music used in the game? Did the folks at Key mess up, or were these tracks deemed unworthy of a spot on the soundtrack?  

Can someone find out what either of these are called, or are they just unnamed tracks excluded from the rest of the soundtrack for some reason?


  [1]: https://instaud.io/9EF
  [2]: https://www.youtube.com/watch?v=j-3rGgVG8QI"
"77157","6","23627","3432a46a-491e-4569-bcfb-bdc8932aac48","2015-07-28 21:38:37","274","","added 5 characters in body; edited title","<identification-request><music><little-busters>"
"78890","6","23627","e0444d0e-cc85-42b7-bb11-3d797f64fb4c","2015-08-13 15:37:03","1908","","edited tags","<music><little-busters>"
"77221","25","23627","41544edf-7c0c-4861-9454-76667db0ae42","2015-07-29 20:38:26","","","http://twitter.com/#!/StackAnime/status/626491995419246592",""
"76816","1","23553","030b32c0-ac0e-48e1-8fa2-9b8ca5aa5b0d","2015-07-25 07:11:23","15879","","","In episode 20 of Attack on Titan how does the female titan have 3D-gear after regaining human form?"
"76815","2","23553","030b32c0-ac0e-48e1-8fa2-9b8ca5aa5b0d","2015-07-25 07:11:23","15879","","","I remember someone saying (not sure which episode, though probably the same) that Eren lost his 3D-gear after existing his titan form. I also remember seeing that myself both after exiting titan form every time except the 2nd time (He had no gear on then to begin with). So how was the girl inside the female-titan able to have 3D-gear on as well as a survey-corp coat?

Note: I have finished watching the anime, but I have not read the manga. Please don't post any spoilers for me. Thank you :)"
"76817","3","23553","030b32c0-ac0e-48e1-8fa2-9b8ca5aa5b0d","2015-07-25 07:11:23","15879","","","<attack-on-titan>"
"82673","25","23553","83691d64-ea0f-4e95-80c0-540035f2d6da","2015-09-07 20:41:16","","","http://twitter.com/#!/StackAnime/status/640988226686029828",""
"76311","1","23427","81ca9662-5900-4ff2-9c5f-cd33063d2243","2015-07-21 09:10:22","15797","","","What is the title to this song on Fairy Tail?"
"76310","2","23427","81ca9662-5900-4ff2-9c5f-cd33063d2243","2015-07-21 09:10:22","15797","","","What is the song that starts at 21:05 of fairy tail episode 124? 

Link -- https://goo.gl/7uOuhT"
"76312","3","23427","81ca9662-5900-4ff2-9c5f-cd33063d2243","2015-07-21 09:10:22","15797","","","<fairy-tail>"
"76314","5","23427","8bd9b653-63ed-40c1-a19c-a6582b3136b6","2015-07-21 09:35:16","63","","removed content link.","What is the song that starts at 21:05 of fairy tail episode 124? 
"
"76333","5","23427","5b44e431-92bd-4edc-8f93-1b0c74b61ede","2015-07-21 11:32:32","11469","","Find a clip of just the OST. You cant link the full episode, that would be illigal.","What is the song that starts playing at 21:05 of Fairy Tail episode 124?"
"76320","5","23427","dc7c92ec-32c3-415e-b54f-af01f1c6ada6","2015-07-21 10:10:49","15722","","Added a tag.","What is the song that starts playing at 21:05 of Fairy Tail episode 124? 
"
"76331","5","23427","c64828db-547c-4078-8556-621edccec15a","2015-07-21 10:41:35","15797","","added link, and reason.","What is the song that starts playing at 21:05 of Fairy Tail episode 124? 

Link -- https://goo.gl/7uOuhT (The link is needed, as different versions of the anime are out and other versions don't have the song, and/or have different times)"
"76321","6","23427","dc7c92ec-32c3-415e-b54f-af01f1c6ada6","2015-07-21 10:10:49","15722","","Added a tag.","<fairy-tail><music>"
"76322","24","23427","dc7c92ec-32c3-415e-b54f-af01f1c6ada6","2015-07-21 10:10:49","","","Proposed by 15722 approved by 10654, 15797 edit id of 2778",""
"76334","24","23427","5b44e431-92bd-4edc-8f93-1b0c74b61ede","2015-07-21 11:32:32","","","Proposed by 11469 approved by 6345, 27 edit id of 2780",""
"76263","1","23413","3702a724-65ef-4cb8-8719-6af6c9bd575c","2015-07-21 00:02:57","7606","","","Explanation of ending of Guilty Crown"
"76262","2","23413","3702a724-65ef-4cb8-8719-6af6c9bd575c","2015-07-21 00:02:57","7606","","","Can someone explain to me the ending of Guilty Crown? 

I read some threads related to Shu case, for example that he took all the voids and illness of each people to save them but then Inori in some way she took them and die instead of Shu. And after that Shu becomes blind because Inori was like that before she dies?

I am not sure.."
"76264","3","23413","3702a724-65ef-4cb8-8719-6af6c9bd575c","2015-07-21 00:02:57","7606","","","<guilty-crown>"
"76401","4","23413","09cc326c-339b-4977-8ebc-5261cff844bf","2015-07-21 22:52:17","63","","made better title.","Can someone explain to me the ending of Guilty Crown?"
"76400","5","23413","09cc326c-339b-4977-8ebc-5261cff844bf","2015-07-21 22:52:17","63","","made better title.","
I read some threads related to Shu case, for example that he took all the voids and illness of each people to save them but then Inori in some way she took them and die instead of Shu. And after that Shu becomes blind because Inori was like that before she dies?

I am not sure.."
"76332","25","23413","8ed1d929-1703-416b-9926-f31ee0f3b187","2015-07-21 11:06:10","","","http://twitter.com/#!/StackAnime/status/623448880227713024",""
"75485","1","23224","8c859331-11f8-45f0-ad37-5605be4cab90","2015-07-13 05:10:56","15648","","","Why does Grisaia no Rakuen have a weird video format?"
"75484","2","23224","8c859331-11f8-45f0-ad37-5605be4cab90","2015-07-13 05:10:56","15648","","","Typically when anime is air, it's resolution is 1280x720 and gets downscaled to 853x480, 640x360, or even upscaled to 1920x1080. However, one of the odd things I noticed about Grisaia no Rakuen is that it has black bars on the top and bottom; removing these black bars shows it's true resolution: 1280x544, which is particularly odd. Is there a reason why they drew/animated/produced GnR at a weird resolution?"
"75486","3","23224","8c859331-11f8-45f0-ad37-5605be4cab90","2015-07-13 05:10:56","15648","","","<anime-production><grisaia>"
"75487","5","23224","602c89d1-eb8b-48af-8a6b-b4a8020b0e30","2015-07-13 05:18:45","15648","","Corrected grammar","Typically when an anime airs, it's resolution is 1280x720 and gets downscaled to 853x480, 640x360, or even upscaled to 1920x1080. However, one of the odd things I noticed about Grisaia no Rakuen is that it has black bars on the top and bottom; removing these black bars shows it's true resolution: 1280x544, which is particularly odd. Is there a reason why they drew/animated/produced GnR at a weird resolution?"
"75521","25","23224","5c9d58a7-d05a-4a6a-856c-ed9494f3082b","2015-07-13 10:44:46","","","http://twitter.com/#!/StackAnime/status/620544388469522432",""
"74261","1","22917","1554f340-6300-49f8-87af-9181c018be38","2015-07-01 09:31:56","15388","","","One Piece Episode 533 Music Name at 19:47"
"74260","2","22917","1554f340-6300-49f8-87af-9181c018be38","2015-07-01 09:31:56","15388","","","What is the music name...that plays in episode 533 at 19:47 min when Brooke runs to see Mermaid Princess"
"74262","3","22917","1554f340-6300-49f8-87af-9181c018be38","2015-07-01 09:31:56","15388","","","<one-piece><music>"
"69870","1","21930","24ea26b9-d711-4e89-be36-0221f59bf7b1","2015-05-28 17:44:39","4833","","","What's the name of the OST playing in Seto No Hanayome episode 24"
"69869","2","21930","24ea26b9-d711-4e89-be36-0221f59bf7b1","2015-05-28 17:44:39","4833","","","Here is a link to a scene where the OST in question is playing

https://www.youtube.com/watch?v=EHJpUN5P2yg&hd=1


Thank you in advance."
"69871","3","21930","24ea26b9-d711-4e89-be36-0221f59bf7b1","2015-05-28 17:44:39","4833","","","<music>"
"69874","4","21930","e26f1c38-9213-40c0-814d-5d7fc33ecccc","2015-05-28 18:09:17","1398","","added 130 characters in body; edited tags; edited title","What's the name of the OST playing in Seto No Hanayome episode 24 at around 15:13?"
"69889","4","21930","91cb5362-63de-4195-b462-ea7c115a5247","2015-05-28 19:17:39","1908","","added 1 character in body; edited tags; edited title","What's the name of the song playing in Seto No Hanayome episode 24 at around 15:13?"
"69873","5","21930","e26f1c38-9213-40c0-814d-5d7fc33ecccc","2015-05-28 18:09:17","1398","","added 130 characters in body; edited tags; edited title","Here is a link to the scene where the OST in question is playing.

https://www.youtube.com/watch?v=EHJpUN5P2yg&hd=1

The clip is taken at around 15:13 into episode 24, at the scene where Hideyoshi Sarutobi slapped Mikawa Kai to calm him down.

Thank you in advance."
"69888","5","21930","91cb5362-63de-4195-b462-ea7c115a5247","2015-05-28 19:17:39","1908","","added 1 character in body; edited tags; edited title","Here is a link to the scene where the song in question is playing.

https://www.youtube.com/watch?v=EHJpUN5P2yg&hd=1

The clip is taken at around 15:13 into episode 24, at the scene where Hideyoshi Sarutobi slapped Mikawa Kai to calm him down.

Thank you in advance."
"95710","5","21930","8045370f-f930-4679-9ab1-4b10e176d327","2016-01-12 15:35:31","19592","","added hyperlink","[Here][1] is the scene where the song in question is playing.

The clip is taken at around 15:13 into episode 24, at the scene where Hideyoshi Sarutobi slapped Mikawa Kai to calm him down.

Thank you in advance.


  [1]: https://www.youtube.com/watch?v=EHJpUN5P2yg&hd=1"
"69875","6","21930","e26f1c38-9213-40c0-814d-5d7fc33ecccc","2015-05-28 18:09:17","1398","","added 130 characters in body; edited tags; edited title","<identification-request><music>"
"69890","6","21930","91cb5362-63de-4195-b462-ea7c115a5247","2015-05-28 19:17:39","1908","","added 1 character in body; edited tags; edited title","<music><seto-no-hanayome>"
"95711","24","21930","8045370f-f930-4679-9ab1-4b10e176d327","2016-01-12 15:35:31","","","Proposed by 19592 approved by 91, 18431 edit id of 3433",""
"95823","25","21930","d0085183-6ed1-4449-8365-4fe586d1077d","2016-01-13 07:08:49","","","http://twitter.com/StackAnime/status/687169411015405568",""
"111694","50","21930","efd5a81d-6934-4c28-b9ff-f5f3b49a7f12","2016-05-27 02:52:17","-1","","",""
"117266","50","21930","22a982a2-6bc1-46f7-b659-f40f3cc88202","2016-06-26 03:04:29","-1","","",""
"118921","50","21930","ec4ba768-31b1-4fc0-9a56-894021c1cced","2016-07-26 03:41:08","-1","","",""
"121792","50","21930","89dd19d1-ea07-468f-9a56-75f2fea04780","2016-08-25 04:08:26","-1","","",""
"123776","50","21930","759f7b17-84a5-40f7-8719-a790aeeee486","2016-09-24 04:39:21","-1","","",""
"69808","1","21914","9212d77b-1831-4ca2-9561-84408b58924d","2015-05-28 11:59:28","1908","","","What is the track listing for ""selector spread WIXOSS music Particle.2""?"
"69807","2","21914","9212d77b-1831-4ca2-9561-84408b58924d","2015-05-28 11:59:28","1908","","","The second half of the soundtrack for the WIXOSS anime came on the album [""selector spread WIXOSS music Particle.2""][1]. This album was released with [the second spread WIXOSS box set][2] back in April. For whatever reason, though, the track listing for this album does not appear to be available anywhere on the internet. 

What is the list of tracks on this album?


  [1]: http://vgmdb.net/album/49081
  [2]: http://www.amazon.co.jp/%E3%80%8Cselector-spread-WIXOSS%E3%80%8DBOX2-%E3%82%A6%E3%82%A3%E3%82%AF%E3%83%AD%E3%82%B9%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%87%E3%83%83%E3%82%AD%E4%BB%98-Blu-ray/dp/B00OH1K9DG/"
"69809","3","21914","9212d77b-1831-4ca2-9561-84408b58924d","2015-05-28 11:59:28","1908","","","<music><wixoss>"
"531","1","213","cc90a162-4626-4e36-a7f1-bf8b81c31902","2012-12-12 14:20:00","87","","","Which episodes of the Naruto anime are core plot and which are filler?"
"530","2","213","cc90a162-4626-4e36-a7f1-bf8b81c31902","2012-12-12 14:20:00","87","","","For both the original Naruto series and Shippuuden, which episodes should I watch if I want to avoid the filler? I'm only interested in core plot and character developments."
"532","3","213","cc90a162-4626-4e36-a7f1-bf8b81c31902","2012-12-12 14:20:00","87","","","<naruto>"
"537","5","213","a0c63f1a-87d9-42fa-a31e-eafb9f2fa331","2012-12-12 14:39:43","87","","added 318 characters in body","For both the original Naruto series and Shippuuden, which episodes should I watch if I want to avoid the filler? I'm only interested in core plot and character developments.

To make this question a bit more concrete: Which episodes are directly based off the manga, and which were produced with unique content for *only* the anime? At what points did the anime ""catch up"" to the manga and require non-manga-related content to continue airing episodes while the manga produced new content?"
"734","10","213","df299f3b-1c55-465a-959e-8716ab2e4f98","2012-12-12 20:24:19","-1","","3","{""Voters"":[{""Id"":74,""DisplayName"":""Kasuchiko""},{""Id"":61,""DisplayName"":""Danalog""},{""Id"":99,""DisplayName"":""ap.""},{""Id"":15,""DisplayName"":""Alenanno""},{""Id"":42,""DisplayName"":""Jeffrey Lin""}]}"
"892","11","213","e2744e71-b3e4-4b52-a41e-0976dad01a7d","2012-12-13 14:07:31","-1","","","{""Voters"":[{""Id"":25,""DisplayName"":""Rapptz""},{""Id"":118,""DisplayName"":""Ktash""},{""Id"":28,""DisplayName"":""grasshopper""},{""Id"":134,""DisplayName"":""Tanno""},{""Id"":87,""DisplayName"":""StrixVaria""}]}"
"2759","25","213","2aa193be-0060-46ea-9a74-2d1f85929384","2013-01-07 01:11:26","","","http://twitter.com/#!/StackAnime/status/288090435132485632",""
"65819","1","21238","7afcaf33-fe3d-4c96-bdb3-a0cd7d30c1d3","2015-04-29 23:00:42","7864","","","Why was the Buddy Complex ""second season"" just a two part finale?"
"65818","2","21238","7afcaf33-fe3d-4c96-bdb3-a0cd7d30c1d3","2015-04-29 23:00:42","7864","","","It seems like there were expectations for a full second season of Buddy Complex, e.g. [from here][1] in March 2014:

> ... the official Twitter account and website for the anime [confirmed][2] that the series will still [continue][3].

But then, only three months later, [a two-episode finale was announced instead][4], seemingly to the [surprise][5] (a reaction of confusion common in other forums as well, which I share) of many. The finale was released in September 2014. The finale announcement article also concludes with the same note that ""the story will still continue"" but this seems to be more copy-pasted from the first announcement than an actual announcement (it links back to the same old Twitter post).

Why did Buddy Complex not get a full second season? Was a second season scheduled and then reduced to two episodes because of poor sales or anything like that? Is another season still planned? I don't know Japanese and so searching for sources was difficult. I'm looking primarily for official news and announcements, interviews, etc.


  [1]: http://www.animenewsnetwork.com/news/2014-03-30/buddy-complex-anime-to-be-continued
  [2]: https://twitter.com/buddycomplex/status/450292920180932608
  [3]: http://news.buddy-complex.jp/app-def/S-102/news/?p=532
  [4]: http://www.animenewsnetwork.com/news/2014-06-01/new-2-part-buddy-complex-sequel-anime-to-air-this-fall/.75100
  [5]: http://www.animenewsnetwork.com/bbs/phpBB2/viewtopic.php?t=2850981"
"65820","3","21238","7afcaf33-fe3d-4c96-bdb3-a0cd7d30c1d3","2015-04-29 23:00:42","7864","","","<anime-production><retag>"
"65822","6","21238","229f1c9a-b1b9-48d7-bcf0-a7e020533506","2015-04-29 23:10:30","1908","","edited tags","<buddy-complex>"
"64788","1","20981","641ca76d-7ac1-430e-9609-87561b7d1a5a","2015-04-20 20:23:27","49","","","How does ""The Disappearance of Nagato Yuki-chan"" relate to the Haruhi Suzumiya series?"
"64787","2","20981","641ca76d-7ac1-430e-9609-87561b7d1a5a","2015-04-20 20:23:27","49","","","[MAL's page on _The Disappearance of Nagato Yuki-chan_][1] lists it as a spin-off for both [_The Melancholy of Haruhi Suzumiya_][2] and [_The Melancholy of Haruhi Suzumiya (2009)_][3].

How exactly does the new series relate to the others?  
Where does it fall into the timeline?  
Or is it completely independent aside from using the same characters - in which case, can it be watched without previously having watched any of the older series?





[1]: http://myanimelist.net/anime/26351/Nagato_Yuki-chan_no_Shoushitsu
[2]: http://myanimelist.net/anime/849/Suzumiya_Haruhi_no_Yuuutsu
[3]: http://myanimelist.net/anime/4382/Suzumiya_Haruhi_no_Yuuutsu_%282009%29"
"64789","3","20981","641ca76d-7ac1-430e-9609-87561b7d1a5a","2015-04-20 20:23:27","49","","","<haruhi-suzumiya><nagato-yuki-chan>"
"64936","6","20981","8051de29-a083-44c3-bdf2-95d55c9091d6","2015-04-21 17:57:17","1530","","[Edit removed during grace period]","<haruhi-suzumiya><nagato-yuki-chan>"
"102915","19","20981","f9051b51-fc75-416f-8f7b-86ffa883743b","2016-03-12 09:36:12","2869","","","{""Voters"":[{""Id"":2869,""DisplayName"":""Darjeeling""}]}"
"64945","25","20981","96e839ef-ae31-4aa5-9c47-6912da23e517","2015-04-21 18:11:31","","","http://twitter.com/#!/StackAnime/status/590578626770370560",""
"64069","1","20821","a2fd7e47-d1c9-4b63-a2ed-07280a1d2d64","2015-04-14 05:51:00","2808","","","What is the symbolism of the labirinth in Grisaia no Meikyuu?"
"64068","2","20821","a2fd7e47-d1c9-4b63-a2ed-07280a1d2d64","2015-04-14 05:51:00","2808","","","The first VN/season deals with the fruit of grisaia, the sins (or sorrow) of the girls.

http://anime.stackexchange.com/questions/3139/is-the-fruit-of-grisaia-an-actual-fruit

Now, what is the labyrinth supposed to mean?"
"64070","3","20821","a2fd7e47-d1c9-4b63-a2ed-07280a1d2d64","2015-04-14 05:51:00","2808","","","<symbolism><grisaia>"
"64081","4","20821","e0630b31-0861-4a5e-a5b7-3ecd04caa260","2015-04-14 11:20:58","1398","","added 30 characters in body; edited title","What is the symbolism of Labyrinth in Grisaia no Meikyuu?"
"137099","5","20821","2f5ad282-f478-4ef4-832d-7730814dfc24","2017-04-13 12:54:49","-1","","replaced http://anime.stackexchange.com/ with https://anime.stackexchange.com/","The first VN/season deals with the fruit of Grisaia, the sins (or sorrow) of the girls.

https://anime.stackexchange.com/questions/3139/is-the-fruit-of-grisaia-an-actual-fruit

Now, what is *Labyrinth* in the title of the second game supposed to mean?"
"64080","5","20821","e0630b31-0861-4a5e-a5b7-3ecd04caa260","2015-04-14 11:20:58","1398","","added 30 characters in body; edited title","The first VN/season deals with the fruit of Grisaia, the sins (or sorrow) of the girls.

http://anime.stackexchange.com/questions/3139/is-the-fruit-of-grisaia-an-actual-fruit

Now, what is *Labyrinth* in the title of the second game supposed to mean?"
"4409","1","2076","4e8e4226-7886-45b0-8986-6283c7733a8c","2013-01-19 06:05:01","128","","","In Highschool of the Dead, how long does it take for a person to become one of 'them' (a zombie)?"
"4408","2","2076","4e8e4226-7886-45b0-8986-6283c7733a8c","2013-01-19 06:05:01","128","","","In the anime and manga of **Highschool of the Dead**, the world is going through a pandemic of a lethal disease which kills a person, makes them rise from the dead, and seek to eat their own kind - infecting the persons the devour with the disease.   
In the first episode,

>! When Hisashi is bitten by one of 'them', he has a wound for a long time. It takes more than 2 hours for him to finally die.

During the first 9 minutes of episode 3 or 4, there are annotations on the bottom of the screen stating the time of the events that occurred. When we see the scene with Takashi, Hisashi and Rei are running through the school trying to make it through to the roof - you can easily see

>! the wound on Hisashi's arm - which is a bite mark that made him infected, and death inescapable. He coughs and splutters blood, and it takes him from around 1:00 PM to 3:05PM to die.

However, later in the series, you can see that those bitten can also become 'them' instantaneously. For instance,

>! in episode 6 or 7, we see a swarm of 'them' trying to attack the police at the first bridge. A live woman is amongst the crowd pleading to be saved and protected, with her daughter 'alive' in her arms. But the daughter rises as one of 'them' and bites her Mother. For a brief second, you see the Mother in shock - and then only seconds later she turns into one of 'them'.

Is there any real way to tell how long it takes for a live person to turn into 'them'?
"
"4410","3","2076","4e8e4226-7886-45b0-8986-6283c7733a8c","2013-01-19 06:05:01","128","","","<highschool-of-the-dead>"
"4423","25","2076","6b6ce2a0-08d6-4618-8587-9534c8724d1f","2013-01-19 10:12:40","","","http://twitter.com/#!/StackAnime/status/292575293242224640",""
"62368","1","20422","87d3479c-76f0-4c1c-9c1c-55351e4b2235","2015-03-29 16:13:39","91","","","What happened to Kaneki at the end of Tokyo Ghoul's second season?"
"62367","2","20422","87d3479c-76f0-4c1c-9c1c-55351e4b2235","2015-03-29 16:13:39","91","","",">! So it looks like he faces Arima the reaper for a fight? He sets down Hide's body and looks to get ready to face off against Arima. It looks like they did start fighting. Then later we see Arima standing by himself with his weapon stuck in the snow: http://i.stack.imgur.com/qCa6O.png

So my question is:

>! Did Arima defeat Kaneki or did the fight end in a draw? This was obviously left ambiguous, but are there other sources that explains what happens to Kaneki?

  [1]: http://i.stack.imgur.com/qCa6O.png"
"62369","3","20422","87d3479c-76f0-4c1c-9c1c-55351e4b2235","2015-03-29 16:13:39","91","","","<tokyo-ghoul>"
"62371","5","20422","c0d39feb-ba30-462f-9b89-336f8b007012","2015-03-29 16:41:06","1398","","added 17 characters in body",">! So it looks like he faces Arima the reaper for a fight? He sets down Hide's body and looks to get ready to face off against Arima. It looks like they did start fighting. Then later we see Arima standing by himself with his weapon stuck in the snow:  
>!  
>! ![](http://i.stack.imgur.com/qCa6O.png)

So my question is:

>! Did Arima defeat Kaneki or did the fight end in a draw? This was obviously left ambiguous, but are there other sources that explains what happens to Kaneki?

  [1]: http://i.stack.imgur.com/qCa6O.png"
"67875","19","20422","1b10d775-ca1a-4229-9b33-b082a8f84d41","2015-05-11 06:36:14","274","","","{""Voters"":[{""Id"":274,""DisplayName"":""キルア""}]}"
"62492","25","20422","2a4df8f0-c821-4708-8f45-288e20ffa1ca","2015-03-30 04:34:41","","","http://twitter.com/#!/StackAnime/status/582400529747279872",""
"61907","1","20314","970a9ba5-ada2-4a61-8e73-c0cdebb7899e","2015-03-24 19:12:11","13125","","","What was Myucel's favorite manga in Outbreak Company?"
"61906","2","20314","970a9ba5-ada2-4a61-8e73-c0cdebb7899e","2015-03-24 19:12:11","13125","","","In Outbreak Company (of which I saw whole 3-4 episodes) there was lots of references to other anime and manga. During those 3 or 4 episodes Myucel was introduced to many manga series and there was one she liked the most. While I was able to name most of other references I encountered, I wasn't able to identify that particular one. Does anyone know the name of the actual manga?"
"61908","3","20314","970a9ba5-ada2-4a61-8e73-c0cdebb7899e","2015-03-24 19:12:11","13125","","","<identification-request><outbreak-company>"
"61921","5","20314","780368da-fb5b-4271-a404-985a5fe2fbe5","2015-03-24 20:02:52","63","","added image of the manga.","![What manga is this?][1]

In Outbreak Company (of which I saw whole 3 episodes) there was lots of references to other anime and manga. During those 3 episodes Myucel was introduced to many manga series and there was one she liked the most. While I was able to name most of other references I encountered, I wasn't able to identify that particular one. Does anyone know the name of the actual manga?

Edit: The scene was in episode 2 around 21min 39s


  [1]: http://i.stack.imgur.com/BV8wg.png"
"61913","5","20314","ef19c026-b48a-4fa5-92c6-30f9ad7a548e","2015-03-24 19:28:48","13125","","added 46 characters in body","In Outbreak Company (of which I saw whole 3 episodes) there was lots of references to other anime and manga. During those 3 episodes Myucel was introduced to many manga series and there was one she liked the most. While I was able to name most of other references I encountered, I wasn't able to identify that particular one. Does anyone know the name of the actual manga?

Edit: The scene was in episode 2 around 21min 39s"
"108285","6","20314","76c9ed9d-13f7-49c9-9336-9b24c35df32f","2016-05-03 22:00:26","63","","edited tags","<outbreak-company>"
"61957","25","20314","897b70c1-08c1-4d82-ab87-82678c773d83","2015-03-25 10:10:01","","","http://twitter.com/#!/StackAnime/status/580672979106938880",""
"61473","1","20205","58b1aa84-a817-45f3-8af2-45e5eb43f1d2","2015-03-20 12:36:37","13326","","","Is the anime Junketsu no Maria depicting Christian god as a brutal and merciless god?"
"61472","2","20205","58b1aa84-a817-45f3-8af2-45e5eb43f1d2","2015-03-20 12:36:37","13326","","","It seems that in the anime, the God only brought sorrow but not peace to people, and showed no mercy to those on earth.

Is Junketsu no Maria anti-Christian or something? Is it trying to depict Christian god as a brutal god?"
"61474","3","20205","58b1aa84-a817-45f3-8af2-45e5eb43f1d2","2015-03-20 12:36:37","13326","","","<retag>"
"61476","6","20205","ed6a0ed5-3b98-45db-ae52-2299e94d7147","2015-03-20 12:42:19","49","","edited tags","<junketsu-no-maria>"
